"refnum","stnid","net_id","description"
"12073","k91q","sa","point blunt coast guard light station"
"12074","k91s","cu","seattle wa (alki point cgls)"
"12075","k91s","sa","alki point coast guard light station"
"12076","k92q","sa","bodega bay coast guard light station"
"12077","k92s","sa","cape blanco coast guard station"
"12078","k93q","sa","pigeon point coast guard light station"
"12079","k93s","cu","cape flattery cgls on tatoosh island"
"12080","k93s","sa","cape flattery coast guard light station"
"12081","k94b","sa","wood island light station"
"12082","k94q","sa","point bonita coast guard light station"
"12083","k95b","sa","cape vincent marine aviation reporting s"
"12084","k95q","sa","point pinos coast guard light station"
"12085","k95s","cu","newport or (yaquina bay cgs)"
"12086","k95s","sa","yaquina bay coast guard station"
"12087","k96b","sa","owls head light station"
"12088","k96q","sa","trinidad head coast guard light station"
"12089","k96s","cu","sequim wa (new dungeness cgls)"
"12090","k96s","sa","new dungeness coast guard station"
"12091","k97q","sa","point reyes coast guard station"
"12092","k97s","cu","hansville wa (point no point cgls)"
"12093","k97s","sa","point no point coast guard station"
"12094","k98q","sa","rio vista coast guard light station"
"12095","k99m","sa","moorhead moorhead municipal airport"
"12096","k99q","sa","port chicago"
"12097","k99s","cu","point robinson"
"12098","k99s","sa","point robinson coast guard light station"
"12099","k9b2","sa","newport"
"12100","k9b5","sa","bear island coast guard station"
"12101","k9bb","sa","wells"
"12102","k9f2","sa","fourchon supplementary aviation weather"
"12103","k9l0","sa","dana point"
"12104","k9r0","sa","galveston coast guard station"
"12105","k9r1","sa","port aransas coast guard station"
"12106","k9v9","sa","chamberlain chamberlain municipal airpor"
"12107","ka21","sa","portage glacier portage visitor center"
"12108","kaaf","sa","apalachicola"
"12109","kaao","sa","wichita colonel james jabara airport"
"12110","kaat","sa","alturas"
"12111","kabe","sa","allentown lehigh valley international ai"
"12112","kabi","sa","abilene abilene regional airport"
"12113","kabq","sa","albuquerque albuquerque international ai"
"12114","kabq","ua","albuquerque albuquerque international ai"
"12115","kabr","sa","aberdeen aberdeen regional airport"
"12116","kabr","ua","aberdeen aberdeen regional airport"
"12117","kabx","sa","albuquerque nexrad"
"12118","kaby","sa","albany southwest georgia regional airpor"
"12119","kacb","sa","bellaire antrim county airport"
"12120","kack","sa","nantucket nantucket memorial airport"
"12121","kact","sa","waco waco regional airport"
"12122","kacv","sa","arcata / eureka arcata airport"
"12123","kacy","sa","atlantic city atlantic city internationa"
"12124","kacy","ua","atlantic city atlantic city internationa"
"12125","kadc","sa","wadena wadena municipal airport"
"12126","kadg","sa","adrian lenawee county airport"
"12127","kadh","sa","ada ada municipal airport"
"12128","kadm","sa","ardmore municipal"
"12129","kadq","sa","kodiak kodiak airport"
"12130","kads","sa","dallas / addison airport"
"12131","kadu","sa","audubon audubon county airport"
"12132","kadw","sa","camp springs / andrews air force base"
"12133","kae","sa","kake"
"12134","kaeg","sa","albuquerque double eagle ii airport"
"12135","kael","sa","albert lea automatic weather observing /"
"12136","kaex","sa","alexandria alexandria international airp"
"12137","kaff","sa","air force academy"
"12138","kafj","sa","washington automatic weather observing /"
"12139","kafn","sa","jaffrey jaffrey municipal-silver ranch a"
"12140","kafw","sa","fort worth fort worth alliance airport"
"12141","kagc","sa","pittsburgh allegheny county airport"
"12142","kagr","sa","avon park gunnery range"
"12143","kags","sa","augusta bush field"
"12144","kahn","sa","athens athens airport"
"12145","kahn","ua","athens athens airport"
"12146","kaia","sa","alliance alliance municipal airport"
"12147","kaid","sa","anderson municipal"
"12148","kaig","sa","antigo - lang automatic weather observin"
"12149","kaio","sa","atlantic"
"12150","kait","sa","aitkin ndb automatic weather observing /"
"12151","kaiyu","rw","kaiyuh"
"12152","kaiz","sa","kaiser memorial automatic weather observ"
"12153","kake","rw","kake"
"12154","kakh","sa","gastonia gastonia municipal airport"
"12155","kako","sa","akron akron-washington county airport"
"12156","kakq","sa","wakefield wakefield municipal airport"
"12157","kakr","sa","akron akron fulton international airport"
"12158","kakw","sa","klawock klawock airport"
"12159","kalb","sa","albany albany county airport"
"12160","kalb","ua","albany albany county airport"
"12161","kali","sa","alice alice international airport"
"12162","kalm","sa","alamogordo-white"
"12163","kaln","sa","alton / st louis regional"
"12164","kalo","sa","waterloo waterloo municipal airport"
"12165","kals","sa","alamosa san luis valley regional airport"
"12166","kalw","sa","walla walla walla walla regional airport"
"12167","kama","sa","amarillo amarillo international airport"
"12168","kama","ua","amarillo amarillo international airport"
"12169","kamg","sa","alma bacon county airport"
"12170","kamn","sa","alma gratiot community airport"
"12171","kamw","sa","ames ames municipal airport"
"12172","kamx","sa","miami nexrad"
"12173","kana","cc","kanaka bluff on w point of portland isl"
"12174","kanb","sa","anniston anniston metropolitan airport"
"12175","kand","sa","anderson anderson county airport"
"12176","kane","sa","minneapolis / blaine"
"12177","kaneg","rw","kane gulch"
"12178","kanes","rw","kane springs"
"12179","kanj","sa","sault ste marie"
"12180","kanj","ua","sault ste marie"
"12181","kann","sa","annette annette island airport"
"12182","kanw","sa","ainsworth municipal"
"12183","kaoh","sa","lima lima allen county airport"
"12184","kaoo","sa","altoona altoona-blair county airport"
"12185","kapa","sa","denver centennial airport"
"12186","kapc","sa","napa napa county airport"
"12187","kapf","sa","naples municipal"
"12188","kapg","sa","phillips army air field / aberdeen"
"12189","kapg","ua","phillips army air field / aberdeen"
"12190","kapn","sa","alpena alpena county regional airport"
"12191","kapv","sa","apple valley"
"12192","kapx","sa","gaylord mi"
"12193","kapx","ua","gaylord mi"
"12194","kaqp","sa","appleton appleton municipal airport"
"12195","kaqq","sa","apalachicola apalachicola"
"12196","kaqq","ua","apalachicola apalachicola"
"12197","kaqw","sa","north adams harriman-and-west airport"
"12198","kara","sa","new iberia acadiana regional airport"
"12199","karb","sa","ann arbor ann arbor municipal airport"
"12200","karg","sa","walnut ridge automatic weather observing"
"12201","karl","sa","arlington"
"12202","karo","cc","karouk island"
"12203","karr","sa","aurora aurora municipal airport"
"12204","kart","sa","watertown watertown international airpor"
"12205","karv","sa","minocqua / woodruff"
"12206","kasd","sa","slidell slidell airport"
"12207","kase","sa","aspen aspen-pitkin county airport"
"12208","kasg","sa","springdale municipal"
"12209","kash","sa","nashua / boire field"
"12210","kasj","sa","ahoskie tri-county airport"
"12211","kasl","cc","kaslo end of spit"
"12212","kasl1","cc","kaslo north on point n of kaslo"
"12213","kast","sa","astoria astoria regional airport"
"12214","kasx","sa","ashland kennedy memorial airport"
"12215","katl","sa","atlanta hartsfield atlanta international"
"12216","kats","sa","artesia artesia municipal airport"
"12217","katt","sa","camp mabry / austin city"
"12218","katw","sa","appleton / outagamie"
"12219","katx","sa","seattle nexrad"
"12220","katy","sa","watertown watertown municipal airport"
"12221","kaub","sa","auburn university automatic meteorologic"
"12222","kaug","sa","augusta augusta state airport"
"12223","kauh","sa","aurora aurora municipal airport"
"12224","kaum","sa","austin municipal"
"12225","kauo","sa","auburn-opelika airport"
"12226","kaupo","rw","kaupo gap"
"12227","kaus","sa","bergstrom austin-bergstrom international"
"12228","kauw","sa","wausau wausau downtown airport"
"12229","kavc","sa","south hill mecklenburg-brunswick regiona"
"12230","kavet","rw","kavet creek"
"12231","kavl","sa","asheville asheville regional airport"
"12232","kavp","sa","wilkes-barre - scranton wilkes-barre / s"
"12233","kavx","sa","avalon catalina airport"
"12234","kawg","sa","washington"
"12235","kawh","sa","wildhorse reservation / elko"
"12236","kawi","sa","wainwright wainwright airport"
"12237","kawo","sa","arlington municipal"
"12238","kaxa","sa","algona"
"12239","kaxn","sa","alexandria chandler field"
"12240","kaxo","sa","grand isle supplementary aviation weathe"
"12241","kaye","sa","fort devens / ayer"
"12242","kays","sa","waycross / ware county ga"
"12243","kays","ua","waycross / ware county ga"
"12244","kazo","sa","kalamazoo kalamazoo / battle creek inter"
"12245","kb23","sa","battle mountain"
"12246","kbab","sa","beale air force base / marysvile"
"12247","kbad","sa","barksdale air force base"
"12248","kbaf","sa","westfield barnes municipal airport"
"12249","kbak","sa","columbus / balkalar"
"12250","kbax","sa","bad axe huron county memorial airport"
"12251","kbaz","sa","new braunfels new braunfels municipal ai"
"12252","kbbb","sa","benson municipal"
"12253","kbbw","sa","broken bow broken bow municipal airport"
"12254","kbcb","sa","virginia tech airport"
"12255","kbce","sa","bryce canyon bryce canyon airport"
"12256","kbcg","sa","butte la rose"
"12257","kbct","sa","boca raton"
"12258","kbde","sa","baudette baudette international airport"
"12259","kbdf","sa","bradford / rinkenberg"
"12260","kbdl","sa","windsor locks bradley international airp"
"12261","kbdr","sa","bridgeport sikorsky memorial airport"
"12262","kbed","sa","bedford hanscom field"
"12263","kbeh","sa","benton harbor southwest michigan regiona"
"12264","kbet","sa","bethel bethel airport"
"12265","kbfd","sa","bradford bradford regional airport"
"12266","kbff","sa","scottsbluff heilig field"
"12267","kbfi","sa","seattle seattle boeing field"
"12268","kbfl","sa","bakersfield meadows field"
"12269","kbfm","sa","mobile mobile downtown airport"
"12270","kbfu","sa","belle fourche"
"12271","kbfw","sa","silver bay"
"12272","kbgd","sa","borger hutchinson county airport"
"12273","kbgm","sa","binghamton binghamton regional airport"
"12274","kbgr","sa","bangor bangor international airport"
"12275","kbhb","sa","bar harbor automatic weather observing /"
"12276","kbhk","sa","baker baker municipal airport"
"12277","kbhm","sa","birmingham birmingham international airp"
"12278","kbhx","sa","eureka nexrad"
"12279","kbid","sa","block island automatic weather observing"
"12280","kbie","sa","beatrice municipal"
"12281","kbif","sa","biggs army air field / ft bliss"
"12282","kbig","sa","delta junction / ft greely allen army ai"
"12283","kbih","sa","bishop bishop airport"
"12284","kbil","sa","billings billings logan international ai"
"12285","kbis","sa","bismarck bismarck municipal airport"
"12286","kbis","ua","bismarck bismarck municipal airport"
"12287","kbit","sa","bitter creek"
"12288","kbiv","sa","holland tulip city airport"
"12289","kbix","sa","keesler air force base / biloxi"
"12290","kbjc","sa","broomfield / jeffco"
"12291","kbji","sa","bemidji"
"12292","kbjj","sa","wooster wayne county airport"
"12293","kbke","sa","baker baker municipal airport"
"12294","kbke","ta","baker baker municipal airport"
"12295","kbkf","sa","buckley air national guard base / denver"
"12296","kbkl","sa","cleveland burke lakefront airport"
"12297","kbkt","sa","ft pickett / blackstone"
"12298","kbkv","sa","brooksville hernando county airport"
"12299","kbkw","sa","beckley raleigh county memorial airport"
"12300","kbkx","sa","brookings automatic weather observing /"
"12301","kblf","sa","bluefield mercer county airport"
"12302","kblh","sa","blythe blythe airport"
"12303","kbli","sa","bellingham bellingham international airp"
"12304","kblm","sa","belmar-farmdale"
"12305","kblu","sa","emigrant gap blue canyon nyack airport"
"12306","kblv","sa","scott air force base / belleville"
"12307","kblx","sa","billing yell nexrad"
"12308","kbmg","sa","bloomington monroe county airport"
"12309","kbmi","sa","bloomington / normal"
"12310","kbml","sa","berlin berlin municipal airport"
"12311","kbmq","sa","burnet burnet municipal craddock field"
"12312","kbmx","sa","birmingham nexrad and shelby country air"
"12313","kbmx","ua","birmingham nexrad and shelby country air"
"12314","kbna","sa","nashville nashville international airpor"
"12315","kbna","ua","nashville nashville international airpor"
"12316","kbno","sa","burns burns municipal airport"
"12317","kbnw","sa","boone municipal"
"12318","kbny","sa","burney"
"12319","kboi","sa","boise boise air terminal"
"12320","kboi","ua","boise boise air terminal"
"12321","kbos","sa","boston logan international airport"
"12322","kbow","sa","bartow municipal"
"12323","kbox","sa","boston nexrad"
"12324","kbpi","sa","big piney big piney-marbleton airport"
"12325","kbpk","sa","mountain home baxter county regional air"
"12326","kbpp","sa","bowman"
"12327","kbpt","sa","beaumont / port arthur jefferson county"
"12328","kbqk","sa","brunswick / glynco"
"12329","kbrd","sa","brainerd brainerd-crow wing county regio"
"12330","kbrl","sa","burlington burlington regional airport"
"12331","kbro","sa","brownsville brownsville / south padre is"
"12332","kbro","ua","brownsville brownsville / south padre is"
"12333","kbrx","sa","bordeaux"
"12334","kbsm","sa","bergstrom afb/a"
"12335","kbtl","sa","battle creek kellogg airport"
"12336","kbtm","sa","butte mooney airport"
"12337","kbtp","sa","butler county automatic weather observin"
"12338","kbtr","sa","baton rouge baton rouge metropolitan rya"
"12339","kbtt","sa","bettles bettles airport"
"12340","kbtv","sa","burlington burlington international airp"
"12341","kbuf","sa","buffalo greater buffalo international ai"
"12342","kbuf","ua","buffalo greater buffalo international ai"
"12343","kbuo","sa","beaumont"
"12344","kbur","sa","burbank burbank-glendale-pasadena airpor"
"12345","kbuy","sa","burlington burlington alamance regional"
"12346","kbve","sa","boothville"
"12347","kbve","ua","boothville"
"12348","kbvi","sa","beaver falls airport"
"12349","kbvo","sa","bartlesville bartlesville municipal airp"
"12350","kbvr","sa","beaver rim"
"12351","kbvx","sa","batesville automatic weather observing /"
"12352","kbvy","sa","beverly beverly municipal airport"
"12353","kbwd","sa","brownwood municipal"
"12354","kbwg","sa","bowling green bowling green-warren count"
"12355","kbwi","sa","baltimore baltimore-washington internati"
"12356","kbyg","sa","buffalo buffalo johnson county airport"
"12357","kbyh","sa","eaker air force base"
"12358","kbyi","sa","burley burley municipal airport"
"12359","kbys","sa","bicycle lake u s army airfield ca"
"12360","kbys","ua","bicycle lake u s army airfield ca"
"12361","kbzn","sa","bozeman gallatin field"
"12362","kc19","sa","holland / tulip city"
"12363","kc58","cu","two rivers cgs wi"
"12364","kc58","sa","two rivers coast guard station"
"12365","kc73","sa","dixon / walgreen field"
"12366","kc96","sa","winter park resort"
"12367","kcad","sa","cadillac / wexford county"
"12368","kcae","sa","columbia columbia metropolitan airport"
"12369","kcag","sa","craig craig-moffat airport"
"12370","kcak","sa","akron akron-canton regional airport"
"12371","kcao","sa","clayton clayton municipal airpark"
"12372","kcar","sa","caribou caribou municipal airport"
"12373","kcar","ua","caribou caribou municipal airport"
"12374","kcav","sa","clarion"
"12375","kcbf","sa","council bluffs"
"12376","kcbg","sa","cambridge municipal"
"12377","kcbm","sa","columbus air force base"
"12378","kcco","sa","newnan newnan coweta county airport"
"12379","kccr","sa","concord buchanan field"
"12380","kccx","sa","state college nexrad"
